order_id,order_date,customer_id,total_price,product_id
8073,12/6/2023,5447,299.97,1211
13563,4/6/2024,5604,7993.17,1824
12205,11/13/2023,4483,5699.61,841
13739,7/2/2024,1406,7845.21,1815
10138,5/4/2024,3489,930.78,820
12497,3/22/2024,3116,2494.62,681
102,4/26/2024,3866,6992.55,#N/A
137,10/13/2024,165,4591.62,#N/A
495,11/16/2023,9417,4462.2,#N/A
8714,3/18/2024,2310,6415.92,1221
12143,5/29/2024,5445,8193.15,255
4556,4/25/2024,3021,2494.26,#N/A
12444,9/15/2024,5495,1235.25,716
4774,1/14/2024,2040,2551.5,#N/A
5433,1/12/2024,4704,6496.2,#N/A
9795,8/23/2024,2718,3831.21,1537
8923,4/26/2024,2613,1583.1,618
6429,12/11/2023,2566,5249.43,#N/A
11201,1/14/2024,8634,4380.93,565
8909,6/16/2024,95,6144.93,1797
3657,11/12/2023,8340,4367.79,#N/A
5264,5/13/2024,9113,8534.25,#N/A
13328,4/24/2024,1863,473.94,598
5165,8/5/2024,3661,7013.43,#N/A
6242,9/17/2024,7161,7455.6,#N/A
8258,7/17/2024,2408,1865.34,1813
8085,1/4/2024,631,1815.84,1165
11488,1/12/2024,4552,7558.56,1125
4415,2/5/2024,5856,4496.49,#N/A
219,12/1/2023,7690,7536.87,#N/A
8028,1/2/2024,8287,8940.6,1106
1376,6/15/2024,554,5442.66,#N/A
4120,6/13/2024,185,1748.52,#N/A
1743,9/4/2024,1363,1875.24,#N/A
11722,7/17/2024,7120,6301.89,424
4766,10/13/2024,5604,4658.13,#N/A
981,1/13/2024,537,6315.84,#N/A
53,8/1/2024,912,3143.43,#N/A
8047,1/19/2024,7792,8331.39,1045
9666,2/6/2024,7847,7569.72,1893
7470,5/15/2024,6988,1870.2,#N/A
9108,7/7/2024,9676,2959.2,1851
2097,8/6/2024,3820,6104.25,#N/A
5654,12/10/2023,7262,3783.87,#N/A
2358,11/27/2023,8024,1334.52,#N/A
7212,2/13/2024,6852,217.71,#N/A
14426,3/27/2024,174,1699.38,699
11364,6/13/2024,370,6345.36,347
3759,3/18/2024,7811,2372.94,#N/A
2881,10/24/2024,3064,687.33,#N/A
6939,10/14/2024,7066,3086.28,#N/A
8426,5/10/2024,321,2054.79,504
4059,7/5/2024,5273,955.53,#N/A
9753,4/3/2024,7285,3903.93,276
13135,11/7/2023,5886,5611.41,653
1692,11/12/2023,4521,4717.62,#N/A
13893,7/1/2024,2712,7187.04,1038
2506,11/3/2024,584,1496.16,#N/A
1935,5/18/2024,2338,1308.42,#N/A
2524,7/28/2024,748,4722.39,#N/A
6224,6/13/2024,6590,2109.42,#N/A
1865,3/26/2024,5278,6172.11,#N/A
5322,3/22/2024,5821,6846.84,#N/A
10730,3/11/2024,7447,8661.51,1788
3519,7/26/2024,3309,4110.75,#N/A
10953,5/15/2024,9377,2909.07,107
13065,4/30/2024,3616,7088.67,1844
526,5/15/2024,4535,6839.64,#N/A
14105,12/16/2023,4730,4098.6,802
8137,9/20/2024,6788,5662.17,1117
14731,2/26/2024,3227,6407.28,1497
1790,5/9/2024,9489,6836.67,#N/A
2538,7/22/2024,2309,5286.15,#N/A
9816,3/30/2024,6967,6857.82,1882
2775,10/19/2024,8705,4866.75,#N/A
4733,1/14/2024,6147,5856.39,#N/A
11436,10/15/2024,4593,1939.14,167
11553,11/20/2023,9308,394.11,783
14967,7/30/2024,6032,5857.92,654
2606,12/18/2023,9169,5461.74,#N/A
1673,9/24/2024,4909,4313.34,#N/A
10643,11/30/2023,449,4021.38,522
13971,11/20/2023,8291,6579.45,1103
9681,2/6/2024,7247,7172.91,638
11042,7/3/2024,1259,7004.7,549
12338,4/26/2024,9444,2187.27,147
6692,12/20/2023,5972,6429.24,#N/A
8850,5/31/2024,6970,590.67,1263
2701,10/23/2024,8139,7828.38,#N/A
4535,1/13/2024,4178,6313.59,#N/A
7749,8/11/2024,6568,840.78,#N/A
9876,6/21/2024,2291,5486.49,1592
593,3/21/2024,5722,2102.67,#N/A
13440,11/26/2023,4933,2209.5,449
2874,5/17/2024,7749,5732.64,#N/A
9842,6/27/2024,7760,440.82,1886
5649,10/31/2024,9173,3509.01,#N/A
9214,9/21/2024,3212,6148.53,1335
13091,10/10/2024,363,377.64,986
5009,5/8/2024,1621,2393.1,#N/A
1438,3/6/2024,9677,3479.58,#N/A
8061,8/17/2024,4554,3854.16,383
10537,3/1/2024,7959,7389.45,1400
5736,11/29/2023,763,841.14,#N/A
6149,12/20/2023,606,5466.87,#N/A
12678,6/4/2024,4257,7595.37,699
10494,1/24/2024,2919,4461.75,624
9177,8/3/2024,559,3048.12,1197
7637,4/27/2024,6596,6799.77,#N/A
11634,9/24/2024,4488,4177.98,1951
6391,2/22/2024,9301,6770.52,#N/A
9396,8/10/2024,1777,8178.75,1933
10068,3/21/2024,9912,1101.78,1563
4465,9/22/2024,4041,5987.97,#N/A
8686,12/30/2023,4739,4461.48,1920
14699,10/12/2024,7519,5287.77,302
6625,10/16/2024,9302,2900.61,#N/A
3420,8/23/2024,6692,5208.12,#N/A
6746,8/5/2024,814,1022.31,#N/A
5413,12/10/2023,946,3581.46,#N/A
8822,7/20/2024,5759,4876.74,192
2155,12/30/2023,3921,8843.13,#N/A
10755,1/27/2024,3474,6598.08,1371
14787,12/4/2023,5240,694.98,287
8715,4/30/2024,7923,7562.16,448
6091,11/8/2023,1426,2476.44,#N/A
8785,1/10/2024,2302,3020.4,524
1315,9/13/2024,4540,7237.62,#N/A
4996,2/14/2024,6680,346.32,#N/A
990,6/11/2024,2205,6778.98,#N/A
3712,10/12/2024,5493,1872.63,#N/A
5094,1/10/2024,8698,4491.99,#N/A
14156,4/3/2024,2711,5301.45,696
11919,10/11/2024,5019,5433.03,1704
6151,5/7/2024,8690,8185.41,#N/A
5830,12/20/2023,3060,708.75,#N/A
14328,12/15/2023,230,7821.45,1159
14443,10/10/2024,7631,6203.88,1814
5455,9/3/2024,5338,7165.35,#N/A
7776,12/5/2023,7289,7204.32,#N/A
14225,2/21/2024,6158,8286.12,738
7343,10/4/2024,1826,6030.63,#N/A
8570,3/21/2024,8252,4467.78,1489
11100,5/5/2024,3221,4606.29,1549
3495,11/29/2023,464,2358.9,#N/A
9879,3/22/2024,5797,3199.5,1710
14357,7/30/2024,7929,650.61,676
4810,3/17/2024,7684,4827.69,#N/A
11776,7/30/2024,2330,2733.48,1559
5645,1/14/2024,5259,4726.8,#N/A
2221,3/31/2024,3258,6333.3,#N/A
2165,2/4/2024,8387,1804.59,#N/A
8760,8/21/2024,5404,1417.77,1259
14053,10/15/2024,946,2743.65,445
6489,6/22/2024,9464,2776.59,#N/A
4662,3/25/2024,6887,5457.33,#N/A
2876,12/31/2023,6816,3108.69,#N/A
12801,9/10/2024,2230,2177.46,651
995,3/8/2024,4259,2667.96,#N/A
10878,5/25/2024,8816,5880.96,1491
13216,1/3/2024,5831,3495.87,1176
5002,6/20/2024,2920,6079.32,#N/A
1458,5/25/2024,3198,2525.04,#N/A
14389,7/22/2024,317,4428.36,827
13229,4/11/2024,5570,6096.33,1898
12145,5/13/2024,4609,5432.76,1140
2110,7/22/2024,2267,6859.71,#N/A
14233,9/10/2024,9980,7411.68,1932
11473,4/30/2024,4243,5993.82,473
1146,10/29/2024,3925,6210.81,#N/A
13157,8/31/2024,2072,7372.26,474
14112,1/11/2024,747,8072.01,1101
7996,8/2/2024,1462,864.81,#N/A
13754,4/19/2024,2866,6358.86,928
13616,10/14/2024,150,8334.54,157
362,4/30/2024,199,8788.14,#N/A
9974,1/10/2024,8988,3957.75,116
10646,9/20/2024,2824,5686.11,802
1654,5/15/2024,2510,7408.44,#N/A
12607,1/17/2024,983,8687.34,1425
3518,8/17/2024,6691,3178.17,#N/A
12861,9/11/2024,7769,2303.01,499
4922,5/24/2024,8956,5510.7,#N/A
7538,10/27/2024,4661,6877.44,#N/A
14703,7/15/2024,3434,4226.58,1506
11451,1/9/2024,1760,3818.97,250
10353,4/29/2024,6702,5551.2,231
11195,3/29/2024,3499,8890.02,344
1190,4/9/2024,5334,663.21,#N/A
6254,5/19/2024,5212,4539.06,#N/A
9638,4/26/2024,7595,8879.58,665
10136,4/6/2024,1072,3939.57,931
8634,12/11/2023,5575,6345.18,1844
480,3/10/2024,6013,3232.44,#N/A
4103,12/20/2023,2698,2350.62,#N/A
687,9/27/2024,4444,7262.73,#N/A
13127,7/28/2024,2823,7602.75,1238
1881,4/28/2024,3123,8707.32,#N/A
10079,11/28/2023,8489,1980.27,1617
8847,12/27/2023,98,2737.71,1039
1344,7/5/2024,5176,5771.97,#N/A
6859,8/9/2024,264,4150.8,#N/A
5781,1/15/2024,4173,6902.19,#N/A
2827,10/9/2024,5412,4000.77,#N/A
94,5/4/2024,1863,3854.52,#N/A
7394,10/23/2024,8006,8094.69,#N/A
13354,2/25/2024,7096,5898.33,1012
14640,10/9/2024,3435,5835.87,1633
8659,1/7/2024,1936,3271.68,501
2190,10/27/2024,2525,5364.45,#N/A
14821,4/25/2024,4957,6657.03,859
4178,9/24/2024,4399,5297.31,#N/A
7424,6/21/2024,8564,1983.6,#N/A
2766,11/22/2023,2851,4946.49,#N/A
9904,12/29/2023,6089,5258.88,588
9932,8/28/2024,2076,4443.21,778
2057,11/11/2023,5467,5271.12,#N/A
12381,2/15/2024,9563,3957.12,1093
3877,6/4/2024,4189,1683.45,#N/A
12530,2/22/2024,2271,4252.86,1006
6984,6/16/2024,8879,7730.1,#N/A
8356,9/30/2024,8638,1769.94,1171
1108,8/11/2024,3197,940.86,#N/A
4466,2/6/2024,4616,2768.58,#N/A
10493,8/4/2024,7030,3466.44,1701
14161,12/31/2023,5854,7449.39,1109
9471,3/23/2024,6056,7915.86,89
5921,12/15/2023,7498,6084.63,#N/A
10883,8/25/2024,1381,4616.1,593
7396,4/11/2024,1860,6288.84,#N/A
14173,1/14/2024,4832,7818.93,1527
9524,4/1/2024,3395,4339.35,1516
3654,2/24/2024,5098,3608.55,#N/A
13692,4/4/2024,7208,5669.91,153
1017,7/24/2024,3949,1351.71,#N/A
5237,2/5/2024,4430,5393.16,#N/A
5522,12/22/2023,5774,2818.17,#N/A
14874,1/17/2024,6295,992.25,1151
2407,3/4/2024,4693,4012.47,#N/A
3989,3/15/2024,4289,3546.9,#N/A
6210,8/6/2024,7560,7315.74,#N/A
10592,5/24/2024,7496,6842.88,1833
5935,7/30/2024,1006,3166.38,#N/A
11773,4/23/2024,1582,2706.48,1612
7408,11/24/2023,743,7710.93,#N/A
9232,3/12/2024,8671,4493.97,1188
391,6/26/2024,3687,6167.07,#N/A
5897,7/4/2024,4671,3814.83,#N/A
10167,10/19/2024,6794,3855.6,1095
14404,12/16/2023,4269,561.96,1258
6009,7/6/2024,5884,3160.89,#N/A
9871,3/7/2024,8670,6263.19,1356
11774,1/6/2024,6972,5790.78,416
12629,6/5/2024,3022,8975.25,164
13114,5/19/2024,7891,7614.81,670
5547,11/10/2023,9867,2523.78,#N/A
13257,2/11/2024,2784,6827.49,1912
5893,1/26/2024,6959,666.09,#N/A
8846,7/5/2024,826,3498.39,65
13172,7/23/2024,8644,182.61,322
6937,5/21/2024,3104,6466.68,#N/A
5759,12/2/2023,9473,1985.22,#N/A
9663,4/18/2024,7016,3558.06,111
8694,10/5/2024,7394,7470.09,162
5275,5/15/2024,3363,6013.98,#N/A
11967,9/27/2024,4736,1048.68,1062
14950,5/8/2024,7560,4398.03,104
3943,10/14/2024,601,7278.3,#N/A
5203,8/19/2024,195,7132.41,#N/A
8313,2/5/2024,5439,226.98,880
12725,4/12/2024,5548,4765.5,168
9137,3/8/2024,8516,6952.41,850
957,12/26/2023,175,6456.15,#N/A
12932,3/12/2024,6200,2734.65,1372
11110,6/25/2024,4224,6953.31,1909
12897,12/4/2023,2669,4504.59,1716
12225,12/13/2023,9228,1708.56,76
527,12/19/2023,3247,1880.1,#N/A
6287,8/8/2024,5231,7404.21,#N/A
286,5/19/2024,221,3673.17,#N/A
1020,9/12/2024,9389,6715.89,#N/A
2323,6/1/2024,9891,4184.55,#N/A
3448,3/8/2024,6667,6034.86,#N/A
14081,1/2/2024,5657,2630.25,31
5813,11/18/2023,7048,6761.61,#N/A
7651,8/22/2024,9763,6286.59,#N/A
14729,12/9/2023,9947,7852.05,264
5261,10/5/2024,7994,1089.54,#N/A
10027,5/14/2024,3336,900.72,259
7934,3/29/2024,2737,2432.16,#N/A
13801,12/1/2023,1841,2977.74,969
12188,1/13/2024,4289,8226.36,104
14442,3/5/2024,3761,6845.4,1190
4563,10/31/2024,3781,3957.66,#N/A
5501,10/4/2024,6581,4279.86,#N/A
6266,4/30/2024,8901,5964.3,#N/A
6718,9/29/2024,840,7618.86,#N/A
9829,1/2/2024,20,408.6,1100
9103,8/24/2024,1526,5132.79,878
3770,10/25/2024,7124,5251.77,#N/A
7696,12/2/2023,4925,4697.19,#N/A
4349,10/15/2024,2452,5795.82,#N/A
5267,6/19/2024,2584,1631.88,#N/A
8378,10/2/2024,9714,6037.83,1759
4815,3/20/2024,197,4066.2,#N/A
901,1/12/2024,5996,4043.97,#N/A
7745,6/8/2024,5510,1794.33,#N/A
12866,9/30/2024,1931,1893.51,80
10604,1/13/2024,6828,7898.4,561
14356,8/29/2024,74,7591.59,441
4068,7/17/2024,4482,2628.45,#N/A
5388,3/26/2024,8918,196.47,#N/A
14808,4/24/2024,5623,5426.64,417
10860,4/9/2024,6926,2289.24,1692
10088,10/12/2024,9553,680.31,1140
658,10/26/2024,3883,428.04,#N/A
11765,3/9/2024,3335,8186.31,524
923,10/29/2024,5218,2447.46,#N/A
10273,10/3/2024,1929,4067.19,1331
3103,6/13/2024,3763,2935.89,#N/A
4495,9/21/2024,5528,485.1,#N/A
10131,1/5/2024,9720,6104.7,375
11098,2/18/2024,438,3537.45,949
2675,12/9/2023,1402,7163.91,#N/A
2356,3/31/2024,2748,2108.52,#N/A
11700,5/16/2024,7953,896.67,884
2670,4/28/2024,8231,7806.78,#N/A
14366,3/21/2024,9579,7138.8,376
6940,5/27/2024,5554,3482.28,#N/A
6594,6/24/2024,8941,8638.83,#N/A
5681,10/28/2024,5864,2085.48,#N/A
1057,4/6/2024,8525,1709.82,#N/A
8019,11/10/2023,5496,553.5,#N/A
496,4/22/2024,650,5794.02,#N/A
11066,8/23/2024,6190,5066.19,1290
13145,10/19/2024,7592,7685.19,938
9258,4/30/2024,9518,2367.36,717
10480,9/10/2024,1709,626.58,1858
13333,1/30/2024,1502,358.65,487
11092,4/5/2024,9201,1359.81,1491
9156,6/13/2024,5200,2542.77,379
3026,4/6/2024,8103,7636.14,#N/A
10452,4/14/2024,916,933.48,944
3722,7/22/2024,9427,6654.42,#N/A
6012,2/16/2024,8208,6096.33,#N/A
828,11/8/2023,2226,5240.16,#N/A
12566,8/6/2024,5498,2581.92,874
14480,11/18/2023,1544,1685.88,233
3486,3/31/2024,7040,5958.72,#N/A
8677,2/8/2024,514,4014.63,893
12555,7/9/2024,624,2367.18,218
2269,11/7/2023,2956,5321.43,#N/A
14782,6/10/2024,555,8379.54,1244
1135,5/18/2024,3283,3781.71,#N/A
1911,8/24/2024,4378,823.68,#N/A
11256,6/12/2024,2533,3034.17,347
11998,3/21/2024,3189,6057.81,1085
10208,1/11/2024,2026,1975.5,1928
5954,9/21/2024,893,5981.76,#N/A
6178,11/3/2024,4903,3219.84,#N/A
8275,1/21/2024,5067,3195.45,#N/A
4380,11/4/2024,8622,8170.38,#N/A
5857,4/27/2024,4896,6241.32,#N/A
12935,9/14/2024,7611,8897.58,108
14641,2/9/2024,1959,2644.92,1111
709,5/3/2024,129,4798.89,#N/A
1876,1/2/2024,6946,4828.23,#N/A
10705,3/17/2024,9030,8695.08,646
13027,11/27/2023,3781,672.12,1949
2162,7/31/2024,9684,2933.01,#N/A
9128,8/8/2024,5010,7249.14,1068
1652,6/2/2024,2971,3438.45,#N/A
5680,9/27/2024,3186,8888.76,#N/A
14075,4/8/2024,5727,7609.95,1717
5864,9/27/2024,1371,1366.83,#N/A
2014,3/19/2024,9502,6773.76,#N/A
5071,8/2/2024,8256,3705.12,#N/A
266,10/25/2024,3836,6627.87,#N/A
12966,8/5/2024,4515,8159.76,164
6067,1/26/2024,2871,666.81,#N/A
519,8/27/2024,112,6472.17,#N/A
7136,1/10/2024,9255,5044.23,#N/A
10676,6/6/2024,6167,8900.73,2000
12473,5/20/2024,4398,7655.4,1414
8665,12/13/2023,4236,1029.15,262
2385,1/27/2024,7299,924.12,#N/A
10696,3/23/2024,8505,5844.87,1905
2325,6/21/2024,3091,3871.26,#N/A
8362,6/27/2024,1977,6137.28,1450
11552,8/17/2024,6172,5997.6,126
10658,5/4/2024,9215,7551,1871
4020,1/24/2024,3443,5066.64,#N/A
7100,5/19/2024,4295,5545.71,#N/A
4935,8/11/2024,9559,5425.74,#N/A
1557,2/2/2024,6474,7398.99,#N/A
5989,9/26/2024,5965,4697.55,#N/A
5650,1/30/2024,9582,8892.9,#N/A
1246,5/15/2024,193,8125.47,#N/A
14215,10/18/2024,5546,1767.6,571
1930,2/26/2024,4045,3908.7,#N/A
11424,10/10/2024,80,2157.3,764
2100,2/26/2024,4007,4941.54,#N/A
6598,3/9/2024,4938,7556.31,#N/A
11763,11/13/2023,4879,3085.92,1439
12649,3/29/2024,238,7952.58,518
1925,6/18/2024,7156,7654.86,#N/A
2808,6/15/2024,71,3227.94,#N/A
1612,6/5/2024,162,7234.47,#N/A
8828,10/18/2024,8337,1527.03,1727
9689,4/3/2024,9013,2484.54,15
11131,6/11/2024,1621,7640.73,976
2080,3/28/2024,5388,225.27,#N/A
7187,11/29/2023,9876,6956.73,#N/A
9604,3/18/2024,7781,4927.86,78
4508,3/20/2024,62,865.8,#N/A
5405,5/9/2024,4959,7162.83,#N/A
2300,11/7/2023,1800,6404.22,#N/A
6715,6/1/2024,3013,4328.37,#N/A
12588,1/2/2024,6214,2039.13,1722
1061,10/25/2024,7938,5486.49,#N/A
13672,10/11/2024,5562,7085.79,1707
5342,8/25/2024,6233,2813.49,#N/A
2363,1/20/2024,3273,2104.65,#N/A
11441,3/30/2024,1001,4774.86,374
13617,1/3/2024,9264,4390.83,726
11573,11/1/2024,7064,5214.33,1471
11882,8/13/2024,4956,1386.18,987
1177,10/4/2024,4333,588.06,#N/A
4542,10/7/2024,8635,3778.56,#N/A
7625,8/9/2024,9567,3306.42,#N/A
11669,6/29/2024,7963,4409.64,1624
9736,10/26/2024,3881,1954.53,65
9028,10/14/2024,6149,3418.74,1282
13618,2/12/2024,4766,2411.37,293
5125,8/27/2024,2316,8860.23,#N/A
13122,7/22/2024,7386,2738.88,628
14834,1/1/2024,792,3071.25,1240
1398,4/14/2024,6021,8923.77,#N/A
2187,10/18/2024,3354,4409.82,#N/A
14995,7/26/2024,7480,5018.31,1848
11796,4/5/2024,6452,5932.08,1917
397,2/14/2024,2413,1040.4,#N/A
2786,3/18/2024,1115,4398.3,#N/A
6656,3/4/2024,4742,8325.54,#N/A
9924,5/30/2024,7302,8867.34,476
963,10/6/2024,722,3218.13,#N/A
11886,4/4/2024,1990,4385.88,821
8633,5/30/2024,5331,1930.14,804
5195,12/29/2023,8062,2977.47,#N/A
6703,10/8/2024,6423,3724.11,#N/A
13312,7/5/2024,891,1560.15,126
1760,6/12/2024,7963,4299.93,#N/A
13898,8/8/2024,6040,465.66,396
3311,2/16/2024,6719,8487,#N/A
13697,4/25/2024,9977,3442.86,1744
8757,2/14/2024,287,8790.03,714
3476,4/4/2024,3140,1294.47,#N/A
9535,7/22/2024,9615,3757.14,609
10771,10/22/2024,6144,5384.88,1060
7632,9/11/2024,9391,2425.41,#N/A
9320,3/8/2024,600,3420.9,715
2182,6/12/2024,6104,5291.64,#N/A
14133,12/14/2023,4280,7522.47,59
12768,12/17/2023,5046,619.65,632
11502,11/9/2023,1983,454.95,206
11172,8/25/2024,1228,4850.55,971
6696,8/15/2024,2438,1237.95,#N/A
14035,2/14/2024,1826,5120.19,49
8068,1/19/2024,6969,8702.28,#N/A
12075,10/28/2024,8594,7924.14,1535
8186,4/28/2024,9314,5771.61,#N/A
8476,8/8/2024,7922,8078.4,1195
11006,3/4/2024,6331,5679,13
1646,1/28/2024,8764,3736.98,#N/A
8307,2/13/2024,7346,7603.11,#N/A
12759,5/31/2024,9089,5114.34,1286
7951,12/16/2023,5947,1604.34,#N/A
13140,12/18/2023,7922,8114.67,1668
7577,6/29/2024,8200,7654.68,#N/A
7791,10/2/2024,7966,693.36,#N/A
2318,8/11/2024,4102,4833.72,#N/A
727,10/1/2024,5130,3257.46,#N/A
5064,1/28/2024,14,7724.88,#N/A
2279,10/10/2024,2432,885.87,#N/A
6921,10/7/2024,5955,1617.21,#N/A
4041,3/1/2024,7140,7942.95,#N/A
1159,11/12/2023,361,1638.72,#N/A
3698,9/29/2024,7374,5336.55,#N/A
3496,12/24/2023,8599,7557.39,#N/A
9293,7/30/2024,6751,2473.56,374
12716,3/3/2024,8202,2538.81,1288
9493,6/21/2024,7511,3160.53,256
9830,4/6/2024,6235,2600.28,625
579,1/30/2024,6260,6937.92,#N/A
2645,6/2/2024,970,1652.85,#N/A
4611,5/9/2024,9719,3535.92,#N/A
9051,8/31/2024,2603,1782.27,1000
1090,5/22/2024,1798,3443.49,#N/A
9049,10/27/2024,9121,6849.63,753
8067,3/7/2024,5827,6017.49,#N/A
14897,12/21/2023,9526,4677.12,1481
1572,12/28/2023,7809,4987.53,#N/A
7662,9/27/2024,7471,2562.39,#N/A
6768,5/27/2024,519,6090.12,#N/A
12627,11/19/2023,471,620.37,820
1403,10/22/2024,9208,4201.47,#N/A
12432,6/13/2024,5594,2136.06,314
13830,2/19/2024,9886,7847.82,268
1249,5/23/2024,6920,2575.71,#N/A
3023,6/23/2024,1368,1111.5,#N/A
3847,3/1/2024,5710,7367.31,#N/A
8000,2/24/2024,7298,6255.36,#N/A
10073,7/20/2024,5618,5983.56,74
953,11/14/2023,8908,7789.14,#N/A
9840,11/7/2023,3819,1628.19,1858
13510,11/27/2023,6155,3001.68,1935
14741,12/10/2023,7163,2849.31,622
6981,6/17/2024,7537,5610.42,#N/A
12908,8/10/2024,1820,2868.84,1295
2782,2/21/2024,9711,397.17,#N/A
6512,10/25/2024,585,294.66,#N/A
10054,3/22/2024,8676,3199.68,1188
3238,3/17/2024,7291,8648.91,#N/A
4147,4/15/2024,1145,1215.18,#N/A
2569,3/7/2024,9723,3376.89,#N/A
1776,2/11/2024,448,6577.29,#N/A
11717,2/9/2024,95,7913.61,656
10989,1/19/2024,4062,8851.59,679
699,12/10/2023,4160,7661.25,#N/A
10886,7/21/2024,1616,4721.4,1425
4307,12/3/2023,8710,3640.95,#N/A
2087,2/19/2024,6274,8295.75,#N/A
12246,11/14/2023,221,1573.74,1502
14191,9/19/2024,6244,2489.76,1943
12567,9/19/2024,3560,2002.23,71
3670,10/29/2024,8823,6015.42,#N/A
382,4/23/2024,2461,7580.88,#N/A
6003,9/14/2024,477,2945.79,#N/A
7292,11/3/2024,2231,8159.4,#N/A
6348,11/27/2023,4941,3383.46,#N/A
3514,4/24/2024,2869,415.8,#N/A
1643,4/9/2024,6773,7658.01,#N/A
1562,6/26/2024,413,213.57,#N/A
8758,9/9/2024,7371,8388.9,1881
8023,9/24/2024,2810,2108.88,#N/A
2377,12/29/2023,9153,2321.01,#N/A
7697,8/3/2024,2973,4760.91,#N/A
6187,1/11/2024,8791,7768.17,#N/A
12464,5/7/2024,9811,2743.92,135
12663,7/29/2024,1639,4589.28,161
7162,3/3/2024,83,6822.63,#N/A
11108,3/30/2024,3115,6442.83,1451
10469,2/13/2024,4300,7364.25,1961
14290,12/2/2023,3177,7135.29,502
339,2/5/2024,6822,3485.16,#N/A
13082,2/2/2024,344,8464.59,1859
9716,1/5/2024,6418,8951.76,2000
14752,5/19/2024,2686,1487.61,1845
845,2/28/2024,3653,5335.2,#N/A
7186,3/28/2024,6955,4790.43,#N/A
11464,11/16/2023,2410,5543.82,373
441,4/25/2024,9379,6714.72,#N/A
14618,4/24/2024,4791,4448.16,713
402,1/10/2024,5321,8703.81,#N/A
11646,7/6/2024,1870,4608.27,1390
6197,6/15/2024,8289,3566.43,#N/A
10721,2/29/2024,3869,1987.29,1223
449,8/7/2024,6892,3158.55,#N/A
4805,9/15/2024,3740,1072.17,#N/A
12092,10/22/2024,2012,4829.94,1819
4463,12/30/2023,4838,3007.98,#N/A
13671,8/26/2024,9894,8814.6,418
11560,4/27/2024,7729,2562.93,904
12563,7/22/2024,8011,2279.34,705
2185,1/5/2024,6633,4642.38,#N/A
14690,9/29/2024,9388,6568.02,948
11299,8/11/2024,7762,2252.52,1812
3887,5/23/2024,2934,3489.3,#N/A
3285,5/20/2024,6263,4484.52,#N/A
5941,10/29/2024,7757,2230.2,#N/A
1777,9/24/2024,2239,7641.99,#N/A
3810,7/11/2024,2119,6345.27,#N/A
12733,6/10/2024,5631,1472.49,208
9724,7/21/2024,4195,761.76,522
13326,6/9/2024,1048,4235.58,1568
3822,11/18/2023,6436,3282.48,#N/A
12815,4/6/2024,8094,2777.31,443
1574,5/5/2024,7990,3003.12,#N/A
9547,6/11/2024,5873,8279.37,1375
4078,9/22/2024,3388,7198.47,#N/A
10950,11/6/2023,5160,5972.13,312
1227,6/8/2024,2783,2899.17,#N/A
2264,7/19/2024,588,8330.76,#N/A
4146,4/15/2024,3910,781.56,#N/A
9375,9/30/2024,1125,3546.72,1325
8899,12/1/2023,713,5335.47,985
5689,10/28/2024,7444,8397.72,#N/A
11565,12/13/2023,9164,1246.95,893
8542,1/11/2024,3835,6131.52,711
13005,11/25/2023,6397,3403.08,1199
11728,8/21/2024,4393,6521.13,917
7733,5/2/2024,5755,4043.07,#N/A
14549,3/20/2024,6475,1610.91,337
7685,3/12/2024,3127,7610.22,#N/A
6979,4/25/2024,1401,8124.48,#N/A
5662,4/2/2024,1784,7519.95,#N/A
3620,9/18/2024,9543,4030.11,#N/A
13771,7/31/2024,5446,8508.69,1759
4573,2/19/2024,4897,8494.11,#N/A
14247,6/30/2024,3512,6004.71,494
12626,6/18/2024,5669,4329.45,1572
14507,7/8/2024,7514,6792.48,446
9430,4/16/2024,5904,1622.79,1581
4836,11/19/2023,9791,4864.05,#N/A
65,8/2/2024,8390,2026.35,#N/A
2234,12/15/2023,1434,4640.4,#N/A
2545,4/20/2024,5692,3784.95,#N/A
1432,3/16/2024,4390,5712.3,#N/A
7492,8/10/2024,3330,5368.77,#N/A
610,5/15/2024,2983,5890.32,#N/A
2282,9/3/2024,3979,6341.22,#N/A
22,12/6/2023,3929,6154.47,#N/A
7971,2/1/2024,9012,7773.57,#N/A
5739,2/12/2024,756,4344.93,#N/A
9072,3/18/2024,3477,7360.47,323
11929,5/30/2024,9925,3981.6,1099
4873,10/14/2024,1960,7936.2,#N/A
9378,8/16/2024,3209,3516.39,1134
2872,5/30/2024,3915,4013.91,#N/A
13093,9/28/2024,3686,2566.53,1369
3536,9/14/2024,2304,6811.2,#N/A
7547,5/18/2024,9367,2908.08,#N/A
9762,8/3/2024,3003,480.96,1572
4218,10/12/2024,766,3635.82,#N/A
12181,1/14/2024,2944,3976.02,1371
6296,8/12/2024,2932,3769.29,#N/A
6252,5/20/2024,263,3360.15,#N/A
7653,7/21/2024,7378,3910.23,#N/A
5031,3/1/2024,907,5104.62,#N/A
10445,4/13/2024,1153,1025.28,1772
3253,5/12/2024,5053,8450.01,#N/A
10375,12/26/2023,7799,7604.91,725
4007,9/20/2024,6238,4497.3,#N/A
10315,9/16/2024,5135,8056.62,1878
8748,4/27/2024,4782,3480.3,639
1624,10/3/2024,5258,6963.12,#N/A
4628,10/25/2024,2915,8400.69,#N/A
7144,4/28/2024,4532,6070.86,#N/A
7920,1/20/2024,6241,388.44,#N/A
